"","X","doe","infer","idx","level","common","excess","miss","sim","succ","proj"
"698684",172471,"onehot_0","simple_bayes",16,"tline",60,2,76,0.434782608695652,"True","totinfo"
"698685",172472,"onehot_0","simple_bayes",16,"tstmt",31,0,69,0.31,"True","totinfo"
"698686",172473,"onehot_0","simple_bayes",17,"wline",42,17,94,0.274509803921569,"True","totinfo"
"698687",172474,"onehot_0","simple_bayes",17,"tline",60,2,76,0.434782608695652,"True","totinfo"
"698688",172475,"onehot_0","simple_bayes",17,"tstmt",31,0,69,0.31,"True","totinfo"
"698689",172476,"onehot_0","simple_bayes",18,"wline",42,17,94,0.274509803921569,"True","totinfo"
"698690",172477,"onehot_0","simple_bayes",18,"tline",60,2,76,0.434782608695652,"True","totinfo"
"698691",172478,"onehot_0","simple_bayes",18,"tstmt",31,0,69,0.31,"True","totinfo"
"698692",172479,"onehot_0","simple_bayes",19,"wline",38,15,96,0.25503355704698,"True","totinfo"
"698693",172480,"onehot_0","simple_bayes",19,"tline",55,3,79,0.401459854014599,"True","totinfo"
"698694",172481,"onehot_0","simple_bayes",19,"tstmt",26,0,71,0.268041237113402,"True","totinfo"
"698695",172482,"onehot_0","simple_bayes",20,"wline",38,15,96,0.25503355704698,"True","totinfo"
"698696",172483,"onehot_0","simple_bayes",20,"tline",55,3,79,0.401459854014599,"True","totinfo"
"698697",172484,"onehot_0","simple_bayes",20,"tstmt",26,0,71,0.268041237113402,"True","totinfo"
"698698",172485,"onehot_0","simple_bayes",22,"wline",111,25,63,0.557788944723618,"True","totinfo"
"698699",172486,"onehot_0","simple_bayes",22,"tline",131,4,43,0.735955056179775,"True","totinfo"
"698700",172487,"onehot_0","simple_bayes",22,"tstmt",101,0,41,0.711267605633803,"True","totinfo"
"698701",172488,"onehot_0","simple_bayes",23,"wline",111,25,63,0.557788944723618,"True","totinfo"
"698702",172489,"onehot_0","simple_bayes",23,"tline",131,4,43,0.735955056179775,"True","totinfo"
"698703",172490,"onehot_0","simple_bayes",23,"tstmt",101,0,41,0.711267605633803,"True","totinfo"
"698704",172491,"onehot_0","simple_bayes",24,"wline",99,31,73,0.487684729064039,"True","totinfo"
"698705",172492,"onehot_0","simple_bayes",24,"tline",118,7,54,0.659217877094972,"True","totinfo"
"698706",172493,"onehot_0","simple_bayes",24,"tstmt",88,1,49,0.63768115942029,"True","totinfo"
"698707",172494,"onehot_0","simple_bayes",25,"wline",104,30,69,0.512315270935961,"True","totinfo"
"698708",172495,"onehot_0","simple_bayes",25,"tline",122,7,51,0.677777777777778,"True","totinfo"
"698709",172496,"onehot_0","simple_bayes",25,"tstmt",92,1,45,0.666666666666667,"True","totinfo"
"698710",172497,"onehot_0","simple_bayes",26,"wline",99,31,73,0.487684729064039,"True","totinfo"
"698711",172498,"onehot_0","simple_bayes",26,"tline",117,9,55,0.646408839779006,"True","totinfo"
"698712",172499,"onehot_0","simple_bayes",26,"tstmt",88,1,49,0.63768115942029,"True","totinfo"
"698713",172500,"onehot_0","simple_bayes",27,"wline",101,32,71,0.495098039215686,"True","totinfo"
"698714",172501,"onehot_0","simple_bayes",27,"tline",119,8,53,0.661111111111111,"True","totinfo"
"698715",172502,"onehot_0","simple_bayes",27,"tstmt",90,1,47,0.652173913043478,"True","totinfo"
"698716",172503,"onehot_0","simple_bayes",28,"wline",104,30,69,0.512315270935961,"True","totinfo"
"698717",172504,"onehot_0","simple_bayes",28,"tline",121,9,52,0.664835164835165,"True","totinfo"
"698718",172505,"onehot_0","simple_bayes",28,"tstmt",92,1,45,0.666666666666667,"True","totinfo"
"698719",172506,"onehot_0","simple_bayes",29,"wline",106,32,67,0.517073170731707,"True","totinfo"
"698720",172507,"onehot_0","simple_bayes",29,"tline",123,7,50,0.683333333333333,"True","totinfo"
"698721",172508,"onehot_0","simple_bayes",29,"tstmt",94,1,43,0.681159420289855,"True","totinfo"
"698722",172509,"onehot_0","simple_bayes",30,"wline",109,31,75,0.506976744186047,"True","totinfo"
"698723",172510,"onehot_0","simple_bayes",30,"tline",139,1,45,0.751351351351351,"True","totinfo"
"698724",172511,"onehot_0","simple_bayes",30,"tstmt",102,0,40,0.71830985915493,"True","totinfo"
"698725",172512,"onehot_0","simple_bayes",31,"wline",90,38,83,0.42654028436019,"True","totinfo"
"698726",172513,"onehot_0","simple_bayes",31,"tline",115,6,58,0.642458100558659,"True","totinfo"
"698727",172514,"onehot_0","simple_bayes",31,"tstmt",86,0,50,0.632352941176471,"True","totinfo"
"698728",172515,"onehot_0","simple_bayes",32,"wline",91,42,85,0.417431192660551,"True","totinfo"
"698729",172516,"onehot_0","simple_bayes",32,"tline",117,6,59,0.642857142857143,"True","totinfo"
"698730",172517,"onehot_0","simple_bayes",32,"tstmt",87,0,53,0.621428571428571,"True","totinfo"
"698731",172518,"onehot_0","simple_bayes",33,"wline",93,39,83,0.432558139534884,"True","totinfo"
"698732",172519,"onehot_0","simple_bayes",33,"tline",119,6,57,0.653846153846154,"True","totinfo"
"698733",172520,"onehot_0","simple_bayes",33,"tstmt",89,0,50,0.640287769784173,"True","totinfo"
"698734",172521,"onehot_0","simple_bayes",34,"wline",120,57,90,0.449438202247191,"True","totinfo"
"698735",172522,"onehot_0","simple_bayes",34,"tline",176,3,34,0.826291079812207,"True","totinfo"
"698736",172523,"onehot_0","simple_bayes",34,"tstmt",143,3,24,0.841176470588235,"True","totinfo"
"698737",172524,"onehot_0","simple_bayes",35,"wline",67,54,114,0.285106382978723,"True","totinfo"
"698738",172525,"onehot_0","simple_bayes",35,"tline",140,9,41,0.736842105263158,"True","totinfo"
"698739",172526,"onehot_0","simple_bayes",35,"tstmt",116,1,29,0.794520547945205,"True","totinfo"
"698740",172527,"onehot_0","simple_bayes",36,"wline",76,47,106,0.331877729257642,"True","totinfo"
"698741",172528,"onehot_0","simple_bayes",36,"tline",142,9,40,0.743455497382199,"True","totinfo"
"698742",172529,"onehot_0","simple_bayes",36,"tstmt",118,1,28,0.802721088435374,"True","totinfo"
"698743",172530,"onehot_0","simple_bayes",37,"wline",78,57,104,0.326359832635983,"True","totinfo"
"698744",172531,"onehot_0","simple_bayes",37,"tline",142,9,40,0.743455497382199,"True","totinfo"
"698745",172532,"onehot_0","simple_bayes",37,"tstmt",118,1,28,0.802721088435374,"True","totinfo"
"698746",172533,"onehot_0","simple_bayes",38,"wline",67,54,114,0.285106382978723,"True","totinfo"
"698747",172534,"onehot_0","simple_bayes",38,"tline",140,10,41,0.732984293193717,"True","totinfo"
"698748",172535,"onehot_0","simple_bayes",38,"tstmt",116,1,29,0.794520547945205,"True","totinfo"
"698749",172536,"onehot_0","simple_bayes",39,"wline",120,57,90,0.449438202247191,"True","totinfo"
"698750",172537,"onehot_0","simple_bayes",39,"tline",176,3,34,0.826291079812207,"True","totinfo"
"698751",172538,"onehot_0","simple_bayes",39,"tstmt",143,3,24,0.841176470588235,"True","totinfo"
"698752",172539,"onehot_0","simple_bayes",40,"wline",120,60,91,0.44280442804428,"True","totinfo"
"698753",172540,"onehot_0","simple_bayes",40,"tline",176,5,35,0.814814814814815,"True","totinfo"
"698754",172541,"onehot_0","simple_bayes",40,"tstmt",144,4,23,0.842105263157895,"True","totinfo"
"698755",172542,"onehot_0","simple_bayes",41,"wline",120,57,90,0.449438202247191,"True","totinfo"
"698756",172543,"onehot_0","simple_bayes",41,"tline",176,4,34,0.822429906542056,"True","totinfo"
"698757",172544,"onehot_0","simple_bayes",41,"tstmt",143,3,24,0.841176470588235,"True","totinfo"
"698758",172545,"onehot_0","simple_bayes",42,"wline",120,60,91,0.44280442804428,"True","totinfo"
"698759",172546,"onehot_0","simple_bayes",42,"tline",176,5,35,0.814814814814815,"True","totinfo"
"698760",172547,"onehot_0","simple_bayes",42,"tstmt",144,4,23,0.842105263157895,"True","totinfo"
"698761",172548,"onehot_0","simple_bayes",43,"wline",121,60,91,0.444852941176471,"True","totinfo"
"698762",172549,"onehot_0","simple_bayes",43,"tline",177,5,35,0.815668202764977,"True","totinfo"
"698763",172550,"onehot_0","simple_bayes",43,"tstmt",145,4,23,0.843023255813954,"True","totinfo"
"698764",172551,"onehot_0","simple_bayes",44,"wline",114,59,93,0.428571428571429,"True","totinfo"
"698765",172552,"onehot_0","simple_bayes",44,"tline",179,6,28,0.84037558685446,"True","totinfo"
"698766",172553,"onehot_0","simple_bayes",44,"tstmt",148,4,16,0.880952380952381,"True","totinfo"
"698767",172554,"onehot_0","simple_bayes",45,"wline",120,55,88,0.456273764258555,"True","totinfo"
"698768",172555,"onehot_0","simple_bayes",45,"tline",171,18,37,0.756637168141593,"True","totinfo"
"698769",172556,"onehot_0","simple_bayes",45,"tstmt",143,8,22,0.826589595375723,"True","totinfo"
"698770",172557,"onehot_0","simple_bayes",46,"wline",115,59,93,0.430711610486891,"True","totinfo"
"698771",172558,"onehot_0","simple_bayes",46,"tline",165,32,43,0.6875,"True","totinfo"
"698772",172559,"onehot_0","simple_bayes",46,"tstmt",142,21,23,0.763440860215054,"True","totinfo"
"698773",172560,"onehot_0","simple_bayes",47,"wline",113,59,95,0.423220973782772,"True","totinfo"
"698774",172561,"onehot_0","simple_bayes",47,"tline",173,26,35,0.739316239316239,"True","totinfo"
"698775",172562,"onehot_0","simple_bayes",47,"tstmt",149,16,16,0.823204419889503,"True","totinfo"
"698776",172563,"onehot_0","simple_bayes",48,"wline",113,59,95,0.423220973782772,"True","totinfo"
"698777",172564,"onehot_0","simple_bayes",48,"tline",165,32,43,0.6875,"True","totinfo"
"698778",172565,"onehot_0","simple_bayes",48,"tstmt",142,21,23,0.763440860215054,"True","totinfo"
"698779",172566,"onehot_0","simple_bayes",49,"wline",124,62,90,0.449275362318841,"True","totinfo"
"698780",172567,"onehot_0","simple_bayes",49,"tline",181,5,33,0.82648401826484,"True","totinfo"
"698781",172568,"onehot_0","simple_bayes",49,"tstmt",149,4,20,0.861271676300578,"True","totinfo"
"698782",172569,"onehot_0","simple_bayes",50,"wline",127,59,88,0.463503649635036,"True","totinfo"
"698783",172570,"onehot_0","simple_bayes",50,"tline",182,5,33,0.827272727272727,"True","totinfo"
"698784",172571,"onehot_0","simple_bayes",50,"tstmt",150,4,20,0.862068965517241,"True","totinfo"
"698785",172572,"onehot_0","simple_bayes",51,"wline",121,60,91,0.444852941176471,"True","totinfo"
"698786",172573,"onehot_0","simple_bayes",51,"tline",177,6,35,0.811926605504587,"True","totinfo"
"698787",172574,"onehot_0","simple_bayes",51,"tstmt",145,4,23,0.843023255813954,"True","totinfo"
"698788",172575,"onehot_0","simple_bayes",52,"wline",127,59,88,0.463503649635036,"True","totinfo"
"698789",172576,"onehot_0","simple_bayes",52,"tline",182,5,33,0.827272727272727,"True","totinfo"
"698790",172577,"onehot_0","simple_bayes",52,"tstmt",150,4,20,0.862068965517241,"True","totinfo"
"698791",172578,"onehot_0","simple_bayes",53,"wline",102,29,73,0.5,"True","totinfo"
"698792",172579,"onehot_0","simple_bayes",53,"tline",123,10,52,0.664864864864865,"True","totinfo"
"698793",172580,"onehot_0","simple_bayes",53,"tstmt",101,1,40,0.711267605633803,"True","totinfo"
"698794",172581,"onehot_0","simple_bayes",54,"wline",96,33,79,0.461538461538462,"True","totinfo"
"698795",172582,"onehot_0","simple_bayes",54,"tline",129,9,46,0.701086956521739,"True","totinfo"
"698796",172583,"onehot_0","simple_bayes",54,"tstmt",105,1,36,0.73943661971831,"True","totinfo"
"698797",172584,"onehot_0","simple_bayes",55,"wline",96,33,79,0.461538461538462,"True","totinfo"
"698798",172585,"onehot_0","simple_bayes",55,"tline",128,9,47,0.695652173913043,"True","totinfo"
"698799",172586,"onehot_0","simple_bayes",55,"tstmt",104,1,37,0.732394366197183,"True","totinfo"
"698800",172587,"onehot_0","simple_bayes",56,"wline",102,33,74,0.488038277511962,"True","totinfo"
"698801",172588,"onehot_0","simple_bayes",56,"tline",132,9,44,0.713513513513514,"True","totinfo"
"698802",172589,"onehot_0","simple_bayes",56,"tstmt",108,1,34,0.755244755244755,"True","totinfo"
"698803",172590,"onehot_0","simple_bayes",57,"wline",102,33,74,0.488038277511962,"True","totinfo"
"698804",172591,"onehot_0","simple_bayes",57,"tline",132,9,44,0.713513513513514,"True","totinfo"
"698805",172592,"onehot_0","simple_bayes",57,"tstmt",108,1,34,0.755244755244755,"True","totinfo"
"698806",172593,"onehot_0","simple_bayes",58,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698807",172594,"onehot_0","simple_bayes",58,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698808",172595,"onehot_0","simple_bayes",58,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698809",172596,"onehot_0","simple_bayes",59,"wline",107,40,71,0.490825688073394,"True","totinfo"
"698810",172597,"onehot_0","simple_bayes",59,"tline",143,4,35,0.785714285714286,"True","totinfo"
"698811",172598,"onehot_0","simple_bayes",59,"tstmt",115,1,27,0.804195804195804,"True","totinfo"
"698812",172599,"onehot_0","simple_bayes",60,"wline",107,40,71,0.490825688073394,"True","totinfo"
"698813",172600,"onehot_0","simple_bayes",60,"tline",143,4,35,0.785714285714286,"True","totinfo"
"698814",172601,"onehot_0","simple_bayes",60,"tstmt",115,1,27,0.804195804195804,"True","totinfo"
"698815",172602,"onehot_0","simple_bayes",61,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698816",172603,"onehot_0","simple_bayes",61,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698817",172604,"onehot_0","simple_bayes",61,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698818",172605,"onehot_0","simple_bayes",62,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698819",172606,"onehot_0","simple_bayes",62,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698820",172607,"onehot_0","simple_bayes",62,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698821",172608,"onehot_0","simple_bayes",63,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698822",172609,"onehot_0","simple_bayes",63,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698823",172610,"onehot_0","simple_bayes",63,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698824",172611,"onehot_0","simple_bayes",64,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698825",172612,"onehot_0","simple_bayes",64,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698826",172613,"onehot_0","simple_bayes",64,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698827",172614,"onehot_0","simple_bayes",65,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698828",172615,"onehot_0","simple_bayes",65,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698829",172616,"onehot_0","simple_bayes",65,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698830",172617,"onehot_0","simple_bayes",66,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698831",172618,"onehot_0","simple_bayes",66,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698832",172619,"onehot_0","simple_bayes",66,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698833",172620,"onehot_0","simple_bayes",67,"wline",107,40,74,0.484162895927602,"True","totinfo"
"698834",172621,"onehot_0","simple_bayes",67,"tline",146,4,35,0.789189189189189,"True","totinfo"
"698835",172622,"onehot_0","simple_bayes",67,"tstmt",118,1,27,0.808219178082192,"True","totinfo"
"698836",172623,"onehot_0","simple_bayes",68,"wline",93,42,88,0.417040358744395,"True","totinfo"
"698837",172624,"onehot_0","simple_bayes",68,"tline",145,4,36,0.783783783783784,"True","totinfo"
"698838",172625,"onehot_0","simple_bayes",68,"tstmt",117,1,27,0.806896551724138,"True","totinfo"
"698839",172626,"onehot_0","simple_bayes",69,"wline",93,42,88,0.417040358744395,"True","totinfo"
"698840",172627,"onehot_0","simple_bayes",69,"tline",145,4,36,0.783783783783784,"True","totinfo"
"698841",172628,"onehot_0","simple_bayes",69,"tstmt",117,1,27,0.806896551724138,"True","totinfo"
"698842",172629,"onehot_0","simple_bayes",70,"wline",103,40,71,0.481308411214953,"True","totinfo"
"698843",172630,"onehot_0","simple_bayes",70,"tline",135,10,39,0.733695652173913,"True","totinfo"
"698844",172631,"onehot_0","simple_bayes",70,"tstmt",110,1,31,0.774647887323944,"True","totinfo"
"698845",172632,"onehot_0","simple_bayes",71,"wline",108,40,68,0.5,"True","totinfo"
"698846",172633,"onehot_0","simple_bayes",71,"tline",136,9,40,0.735135135135135,"True","totinfo"
"698847",172634,"onehot_0","simple_bayes",71,"tstmt",111,1,31,0.776223776223776,"True","totinfo"
"698848",172635,"onehot_0","simple_bayes",72,"wline",108,40,68,0.5,"True","totinfo"
"698849",172636,"onehot_0","simple_bayes",72,"tline",136,9,40,0.735135135135135,"True","totinfo"
"698850",172637,"onehot_0","simple_bayes",72,"tstmt",111,1,31,0.776223776223776,"True","totinfo"
"698851",172638,"onehot_0","simple_bayes",73,"wline",103,40,71,0.481308411214953,"True","totinfo"
"698852",172639,"onehot_0","simple_bayes",73,"tline",135,10,39,0.733695652173913,"True","totinfo"
"698853",172640,"onehot_0","simple_bayes",73,"tstmt",110,1,31,0.774647887323944,"True","totinfo"
"698854",172641,"onehot_0","simple_bayes",74,"wline",108,40,68,0.5,"True","totinfo"
"698855",172642,"onehot_0","simple_bayes",74,"tline",136,9,40,0.735135135135135,"True","totinfo"
"698856",172643,"onehot_0","simple_bayes",74,"tstmt",111,1,31,0.776223776223776,"True","totinfo"
"698857",172644,"onehot_0","simple_bayes",75,"wline",105,38,70,0.492957746478873,"True","totinfo"
"698858",172645,"onehot_0","simple_bayes",75,"tline",133,10,42,0.718918918918919,"True","totinfo"
"698859",172646,"onehot_0","simple_bayes",75,"tstmt",110,1,32,0.769230769230769,"True","totinfo"
"698860",172647,"onehot_0","simple_bayes",76,"wline",110,38,67,0.511627906976744,"True","totinfo"
"698861",172648,"onehot_0","simple_bayes",76,"tline",137,9,40,0.736559139784946,"True","totinfo"
"698862",172649,"onehot_0","simple_bayes",76,"tstmt",112,1,31,0.777777777777778,"True","totinfo"
"698863",172650,"onehot_0","simple_bayes",77,"wline",138,44,58,0.575,"True","totinfo"
"698864",172651,"onehot_0","simple_bayes",77,"tline",173,4,23,0.865,"True","totinfo"
"698865",172652,"onehot_0","simple_bayes",77,"tstmt",144,1,15,0.9,"True","totinfo"
"698866",172653,"onehot_0","simple_bayes",78,"wline",138,44,58,0.575,"True","totinfo"
"698867",172654,"onehot_0","simple_bayes",78,"tline",173,4,23,0.865,"True","totinfo"
"698868",172655,"onehot_0","simple_bayes",78,"tstmt",144,1,15,0.9,"True","totinfo"
"698869",172656,"onehot_0","simple_bayes",79,"wline",138,44,58,0.575,"True","totinfo"
"698870",172657,"onehot_0","simple_bayes",79,"tline",173,4,23,0.865,"True","totinfo"
"698871",172658,"onehot_0","simple_bayes",79,"tstmt",144,1,15,0.9,"True","totinfo"
"698872",172659,"onehot_0","simple_bayes",80,"wline",138,44,58,0.575,"True","totinfo"
"698873",172660,"onehot_0","simple_bayes",80,"tline",173,4,23,0.865,"True","totinfo"
"698874",172661,"onehot_0","simple_bayes",80,"tstmt",144,1,15,0.9,"True","totinfo"
"698875",172662,"onehot_0","simple_bayes",81,"wline",138,44,58,0.575,"True","totinfo"
"698876",172663,"onehot_0","simple_bayes",81,"tline",173,4,23,0.865,"True","totinfo"
"698877",172664,"onehot_0","simple_bayes",81,"tstmt",144,1,15,0.9,"True","totinfo"
"698878",172665,"onehot_0","simple_bayes",82,"wline",138,44,58,0.575,"True","totinfo"
"698879",172666,"onehot_0","simple_bayes",82,"tline",173,4,23,0.865,"True","totinfo"
"698880",172667,"onehot_0","simple_bayes",82,"tstmt",144,1,15,0.9,"True","totinfo"
"698881",172668,"onehot_0","simple_bayes",83,"wline",139,44,57,0.579166666666667,"True","totinfo"
"698882",172669,"onehot_0","simple_bayes",83,"tline",174,3,22,0.874371859296482,"True","totinfo"
"698883",172670,"onehot_0","simple_bayes",83,"tstmt",145,1,14,0.90625,"True","totinfo"
"698884",172671,"onehot_0","simple_bayes",84,"wline",139,44,57,0.579166666666667,"True","totinfo"
"698885",172672,"onehot_0","simple_bayes",84,"tline",174,3,22,0.874371859296482,"True","totinfo"
"698886",172673,"onehot_0","simple_bayes",84,"tstmt",145,1,14,0.90625,"True","totinfo"
"698887",172674,"onehot_0","simple_bayes",85,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698888",172675,"onehot_0","simple_bayes",85,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698889",172676,"onehot_0","simple_bayes",85,"tstmt",145,1,14,0.90625,"False","totinfo"
"698890",172677,"onehot_0","simple_bayes",86,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698891",172678,"onehot_0","simple_bayes",86,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698892",172679,"onehot_0","simple_bayes",86,"tstmt",145,1,14,0.90625,"False","totinfo"
"698893",172680,"onehot_0","simple_bayes",87,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698894",172681,"onehot_0","simple_bayes",87,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698895",172682,"onehot_0","simple_bayes",87,"tstmt",145,1,14,0.90625,"False","totinfo"
"698896",172683,"onehot_0","simple_bayes",88,"wline",138,44,58,0.575,"False","totinfo"
"698897",172684,"onehot_0","simple_bayes",88,"tline",173,4,23,0.865,"False","totinfo"
"698898",172685,"onehot_0","simple_bayes",88,"tstmt",144,1,15,0.9,"False","totinfo"
"698899",172686,"onehot_0","simple_bayes",89,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698900",172687,"onehot_0","simple_bayes",89,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698901",172688,"onehot_0","simple_bayes",89,"tstmt",145,1,14,0.90625,"False","totinfo"
"698902",172689,"onehot_0","simple_bayes",90,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698903",172690,"onehot_0","simple_bayes",90,"tline",174,4,22,0.87,"False","totinfo"
"698904",172691,"onehot_0","simple_bayes",90,"tstmt",145,1,14,0.90625,"False","totinfo"
"698905",172692,"onehot_0","simple_bayes",91,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698906",172693,"onehot_0","simple_bayes",91,"tline",174,4,22,0.87,"False","totinfo"
"698907",172694,"onehot_0","simple_bayes",91,"tstmt",145,1,14,0.90625,"False","totinfo"
"698908",172695,"onehot_0","simple_bayes",92,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698909",172696,"onehot_0","simple_bayes",92,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698910",172697,"onehot_0","simple_bayes",92,"tstmt",145,1,14,0.90625,"False","totinfo"
"698911",172698,"onehot_0","simple_bayes",93,"wline",138,44,58,0.575,"False","totinfo"
"698912",172699,"onehot_0","simple_bayes",93,"tline",173,4,23,0.865,"False","totinfo"
"698913",172700,"onehot_0","simple_bayes",93,"tstmt",144,1,15,0.9,"False","totinfo"
"698914",172701,"onehot_0","simple_bayes",94,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698915",172702,"onehot_0","simple_bayes",94,"tline",174,4,22,0.87,"False","totinfo"
"698916",172703,"onehot_0","simple_bayes",94,"tstmt",145,1,14,0.90625,"False","totinfo"
"698917",172704,"onehot_0","simple_bayes",95,"wline",138,44,58,0.575,"False","totinfo"
"698918",172705,"onehot_0","simple_bayes",95,"tline",173,4,23,0.865,"False","totinfo"
"698919",172706,"onehot_0","simple_bayes",95,"tstmt",144,1,15,0.9,"False","totinfo"
"698920",172707,"onehot_0","simple_bayes",96,"wline",138,44,58,0.575,"False","totinfo"
"698921",172708,"onehot_0","simple_bayes",96,"tline",173,4,23,0.865,"False","totinfo"
"698922",172709,"onehot_0","simple_bayes",96,"tstmt",144,1,15,0.9,"False","totinfo"
"698923",172710,"onehot_0","simple_bayes",97,"wline",138,44,58,0.575,"False","totinfo"
"698924",172711,"onehot_0","simple_bayes",97,"tline",173,4,23,0.865,"False","totinfo"
"698925",172712,"onehot_0","simple_bayes",97,"tstmt",144,1,15,0.9,"False","totinfo"
"698926",172713,"onehot_0","simple_bayes",98,"wline",138,44,58,0.575,"False","totinfo"
"698927",172714,"onehot_0","simple_bayes",98,"tline",173,4,23,0.865,"False","totinfo"
"698928",172715,"onehot_0","simple_bayes",98,"tstmt",144,1,15,0.9,"False","totinfo"
"698929",172716,"onehot_0","simple_bayes",99,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698930",172717,"onehot_0","simple_bayes",99,"tline",174,4,22,0.87,"False","totinfo"
"698931",172718,"onehot_0","simple_bayes",99,"tstmt",145,1,14,0.90625,"False","totinfo"
"698932",172719,"onehot_0","simple_bayes",100,"wline",138,44,58,0.575,"False","totinfo"
"698933",172720,"onehot_0","simple_bayes",100,"tline",173,4,23,0.865,"False","totinfo"
"698934",172721,"onehot_0","simple_bayes",100,"tstmt",144,1,15,0.9,"False","totinfo"
"698935",172722,"onehot_0","simple_bayes",101,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698936",172723,"onehot_0","simple_bayes",101,"tline",174,4,22,0.87,"False","totinfo"
"698937",172724,"onehot_0","simple_bayes",101,"tstmt",145,1,14,0.90625,"False","totinfo"
"698938",172725,"onehot_0","simple_bayes",102,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698939",172726,"onehot_0","simple_bayes",102,"tline",174,4,22,0.87,"False","totinfo"
"698940",172727,"onehot_0","simple_bayes",102,"tstmt",145,1,14,0.90625,"False","totinfo"
"698941",172728,"onehot_0","simple_bayes",103,"wline",138,44,58,0.575,"False","totinfo"
"698942",172729,"onehot_0","simple_bayes",103,"tline",173,4,23,0.865,"False","totinfo"
"698943",172730,"onehot_0","simple_bayes",103,"tstmt",144,1,15,0.9,"False","totinfo"
"698944",172731,"onehot_0","simple_bayes",104,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698945",172732,"onehot_0","simple_bayes",104,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698946",172733,"onehot_0","simple_bayes",104,"tstmt",145,1,14,0.90625,"False","totinfo"
"698947",172734,"onehot_0","simple_bayes",105,"wline",138,44,58,0.575,"False","totinfo"
"698948",172735,"onehot_0","simple_bayes",105,"tline",173,4,23,0.865,"False","totinfo"
"698949",172736,"onehot_0","simple_bayes",105,"tstmt",144,1,15,0.9,"False","totinfo"
"698950",172737,"onehot_0","simple_bayes",106,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698951",172738,"onehot_0","simple_bayes",106,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698952",172739,"onehot_0","simple_bayes",106,"tstmt",145,1,14,0.90625,"False","totinfo"
"698953",172740,"onehot_0","simple_bayes",107,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698954",172741,"onehot_0","simple_bayes",107,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698955",172742,"onehot_0","simple_bayes",107,"tstmt",145,1,14,0.90625,"False","totinfo"
"698956",172743,"onehot_0","simple_bayes",108,"wline",139,44,57,0.579166666666667,"False","totinfo"
"698957",172744,"onehot_0","simple_bayes",108,"tline",174,3,22,0.874371859296482,"False","totinfo"
"698958",172745,"onehot_0","simple_bayes",108,"tstmt",145,1,14,0.90625,"False","totinfo"
"698959",172746,"onehot_0","simple_bayes",109,"wline",138,46,58,0.570247933884298,"False","totinfo"
"698960",172747,"onehot_0","simple_bayes",109,"tline",174,4,22,0.87,"False","totinfo"
"698961",172748,"onehot_0","simple_bayes",109,"tstmt",145,1,14,0.90625,"False","totinfo"
"698962",172749,"onehot_0","simple_bayes",110,"wline",138,44,58,0.575,"False","totinfo"
"698963",172750,"onehot_0","simple_bayes",110,"tline",173,4,23,0.865,"False","totinfo"
"698964",172751,"onehot_0","simple_bayes",110,"tstmt",144,1,15,0.9,"False","totinfo"
